Invoice,StockCode,Description,Category,Quantity,InvoiceDate,Price,Discount,ShippingCost,CustomerID,Country,AcquisitionChannel,RevenueNet
INV531325,GFT018,Holiday light string,Seasonal,7,2025-10-14 09:19:52,18.07,0.0,5.85,10248.0,Switzerland,Marketplace,132.34
INV531325,GFT014,Desk calendar,Stationery,10,2025-10-14 09:19:52,12.76,0.1,3.25,10248.0,Switzerland,Ads,118.09
INV531325,GFT012,Premium hamper box,Packaging,8,2025-10-14 09:19:52,20.11,0.0,5.02,10248.0,Switzerland,Ads,165.9
INV531325,GFT013,Scented wax melts,Home fragrance,5,2025-10-14 09:19:52,4.89,0.0,6.18,10248.0,Switzerland,Referral,30.63
INV530125,GFT002,Ceramic mug floral,Kitchen,4,2025-10-15 05:02:18,5.08,0.2,5.45,10697.0,Portugal,Email,21.71
INV530125,GFT004,Vintage photo frame,Home decor,5,2025-10-15 05:02:18,15.59,0.2,5.45,10697.0,Portugal,Referral,67.81
INV530125,GFT010,Glass storage jar,Kitchen,8,2025-10-15 05:02:18,6.94,0.0,3.92,10697.0,Portugal,Referral,59.44
INV531636,GFT018,Holiday light string,Seasonal,3,2025-10-15 11:50:35,17.2,0.1,4.5,10021.0,United Kingdom,Email,50.94
INV531636,GFT001,Decorative candle set,Home decor,8,2025-10-15 11:50:35,9.09,0.2,5.99,10021.0,United Kingdom,Email,64.17
INV531636,GFT012,Premium hamper box,Packaging,7,2025-10-15 11:50:35,18.4,0.0,4.69,10021.0,United Kingdom,Ads,133.49
INV531636,GFT017,Ribbon roll,Packaging,4,2025-10-15 11:50:35,1.79,0.0,3.79,10021.0,United Kingdom,Ads,10.95
INV530248,GFT003,Handmade greeting card,Stationery,10,2025-10-17 04:34:45,2.8,0.0,6.59,10635.0,United Kingdom,Ads,34.59
INV530248,GFT020,Room spray lavender,Home fragrance,6,2025-10-17 04:34:45,6.94,0.0,3.63,10635.0,United Kingdom,Email,45.27
INV530248,GFT001,Decorative candle set,Home decor,5,2025-10-17 04:34:45,8.67,0.0,3.63,10635.0,United Kingdom,Organic,46.98
INV530895,GFT011,Wooden ornament,Seasonal,12,2025-10-17 05:30:27,3.78,0.0,2.56,10028.0,United Kingdom,Organic,47.92
INV530895,GFT010,Glass storage jar,Kitchen,14,2025-10-17 05:30:27,8.34,0.0,3.47,10028.0,United Kingdom,Organic,120.23
INV530895,GFT009,Decorative pillow cover,Home decor,7,2025-10-17 05:30:27,9.27,0.0,7.84,10028.0,United Kingdom,Email,72.73
INV530895,GFT018,Holiday light string,Seasonal,5,2025-10-17 05:30:27,14.65,0.2,4.23,10028.0,United Kingdom,Organic,62.83
INV531530,GFT015,Mini plant pot,Home decor,11,2025-10-18 03:18:01,6.57,0.05,3.86,10580.0,Sweden,Ads,72.52
INV531530,GFT006,Gift bag medium,Packaging,8,2025-10-18 03:18:01,0.96,0.1,4.33,10580.0,Sweden,Organic,11.24
INV531530,GFT016,Kitchen apron,Kitchen,10,2025-10-18 03:18:01,12.83,0.0,4.31,10580.0,Sweden,Ads,132.61
INV531530,GFT019,Porcelain plate,Kitchen,5,2025-10-18 03:18:01,11.54,0.0,5.53,10580.0,Sweden,Ads,63.23
INV530640,GFT013,Scented wax melts,Home fragrance,7,2025-10-18 03:41:08,4.56,0.15,4.28,10287.0,Poland,Ads,31.41
INV530941,GFT017,Ribbon roll,Packaging,3,2025-10-19 02:04:07,1.96,0.2,3.12,10619.0,United Kingdom,Marketplace,7.82
INV530941,GFT014,Desk calendar,Stationery,10,2025-10-19 02:04:07,9.37,0.0,3.1,10619.0,United Kingdom,Ads,96.8
INV531793,GFT014,Desk calendar,Stationery,6,2025-10-19 08:26:34,9.72,0.0,4.25,10528.0,United Kingdom,Marketplace,62.57
INV531793,GFT011,Wooden ornament,Seasonal,7,2025-10-19 08:26:34,3.82,0.0,4.71,10528.0,United Kingdom,Ads,31.45
INV531793,GFT003,Handmade greeting card,Stationery,9,2025-10-19 08:26:34,2.64,0.05,3.96,10528.0,United Kingdom,Ads,26.53
INV531793,GFT006,Gift bag medium,Packaging,7,2025-10-19 08:26:34,1.41,0.0,3.47,10528.0,United Kingdom,Organic,13.34
INV531793,GFT017,Ribbon roll,Packaging,12,2025-10-19 08:26:34,1.81,0.2,4.57,10528.0,United Kingdom,Referral,21.95
INV531833,GFT018,Holiday light string,Seasonal,12,2025-10-19 17:25:49,14.48,0.2,3.37,10340.0,United Kingdom,Marketplace,142.38
INV531833,GFT015,Mini plant pot,Home decor,11,2025-10-19 17:25:49,7.97,0.1,4.68,10340.0,United Kingdom,Ads,83.58
INV531833,GFT013,Scented wax melts,Home fragrance,5,2025-10-19 17:25:49,3.74,0.0,2.47,10340.0,United Kingdom,Organic,21.17
INV531833,GFT008,Notebook botanical,Stationery,7,2025-10-19 17:25:49,4.75,0.0,5.99,10340.0,United Kingdom,Marketplace,39.24
INV531449,GFT006,Gift bag medium,Packaging,10,2025-10-19 21:46:43,1.26,0.0,4.6,10538.0,Finland,Email,17.2
INV531449,GFT007,Aroma diffuser,Home fragrance,7,2025-10-19 21:46:43,16.24,0.0,3.68,10538.0,Finland,Ads,117.36
INV531449,GFT002,Ceramic mug floral,Kitchen,3,2025-10-19 21:46:43,6.05,0.1,4.48,10538.0,Finland,Ads,20.82
INV531449,GFT004,Vintage photo frame,Home decor,4,2025-10-19 21:46:43,13.68,0.1,3.45,10538.0,Finland,Ads,52.7
INV531449,GFT014,Desk calendar,Stationery,-7,2025-10-19 21:46:43,9.36,0.0,3.9,10538.0,Finland,Organic,-61.62
INV530915,GFT007,Aroma diffuser,Home fragrance,9,2025-10-20 12:15:01,17.95,0.0,2.37,10724.0,Netherlands,Ads,163.92
INV530915,GFT006,Gift bag medium,Packaging,10,2025-10-20 12:15:01,1.04,0.1,3.84,10724.0,Netherlands,Email,13.2
INV530915,GFT008,Notebook botanical,Stationery,9,2025-10-20 12:15:01,6.05,0.0,4.11,10724.0,Netherlands,Email,58.56
INV530091,GFT015,Mini plant pot,Home decor,8,2025-10-20 18:10:59,7.31,0.0,3.71,10122.0,United Kingdom,Email,62.19
INV530091,GFT010,Glass storage jar,Kitchen,9,2025-10-20 18:10:59,10.0,0.1,1.87,10122.0,United Kingdom,Ads,82.87
INV530091,GFT009,Decorative pillow cover,Home decor,10,2025-10-20 18:10:59,8.42,0.0,4.07,10122.0,United Kingdom,Organic,88.27
INV530091,GFT005,Tea towel cotton,Kitchen,9,2025-10-20 18:10:59,5.0,0.0,3.48,10122.0,United Kingdom,Marketplace,48.48
INV531621,GFT001,Decorative candle set,Home decor,4,2025-10-21 13:50:43,9.91,0.15,4.82,10240.0,Germany,Ads,38.51
INV531621,GFT019,Porcelain plate,Kitchen,10,2025-10-21 13:50:43,10.76,0.05,2.68,10240.0,Germany,Ads,104.9
INV531670,GFT010,Glass storage jar,Kitchen,5,2025-10-21 19:45:22,10.19,0.1,5.69,10415.0,Belgium,Email,51.54
INV531670,GFT004,Vintage photo frame,Home decor,5,2025-10-21 19:45:22,12.46,0.0,5.82,10415.0,Belgium,Organic,68.12
INV531474,GFT008,Notebook botanical,Stationery,5,2025-10-21 21:57:37,6.87,0.1,4.93,10512.0,Poland,Organic,35.84
INV531474,GFT001,Decorative candle set,Home decor,7,2025-10-21 21:57:37,7.12,0.15,2.63,10512.0,Poland,Organic,44.99
INV531474,GFT005,Tea towel cotton,Kitchen,5,2025-10-21 21:57:37,3.75,0.0,4.85,10512.0,Poland,Marketplace,23.6
INV530398,GFT011,Wooden ornament,Seasonal,10,2025-10-21 23:09:06,4.15,0.15,4.23,10596.0,United Kingdom,Ads,39.5
INV530750,GFT003,Handmade greeting card,Stationery,9,2025-10-22 10:47:06,2.34,0.0,5.87,10066.0,Australia,Email,26.93
INV531206,GFT006,Gift bag medium,Packaging,7,2025-10-23 12:42:55,1.33,0.0,1.77,10704.0,Norway,Organic,11.08
INV531252,GFT003,Handmade greeting card,Stationery,13,2025-10-24 06:13:35,2.83,0.15,2.88,10290.0,Germany,Referral,34.15
INV531252,GFT008,Notebook botanical,Stationery,10,2025-10-24 06:13:35,6.29,0.0,6.32,10290.0,Germany,Referral,69.22
INV531252,GFT012,Premium hamper box,Packaging,11,2025-10-24 06:13:35,15.45,0.0,6.61,10290.0,Germany,Organic,176.56
INV531252,GFT016,Kitchen apron,Kitchen,8,2025-10-24 06:13:35,14.2,0.0,3.54,10290.0,Germany,Ads,117.14
INV531252,GFT005,Tea towel cotton,Kitchen,14,2025-10-24 06:13:35,3.46,0.05,2.84,10290.0,Germany,Marketplace,48.86
INV531558,GFT019,Porcelain plate,Kitchen,-3,2025-10-24 13:16:24,11.59,0.0,7.23,10720.0,France,Email,-27.54
INV531558,GFT017,Ribbon roll,Packaging,8,2025-10-24 13:16:24,1.93,0.0,6.06,10720.0,France,Email,21.5
INV531558,GFT009,Decorative pillow cover,Home decor,16,2025-10-24 13:16:24,13.07,0.0,2.53,10720.0,France,Organic,211.65
INV530251,GFT017,Ribbon roll,Packaging,-5,2025-10-25 08:50:23,1.86,0.15,3.51,10502.0,United Kingdom,Email,-4.4
INV530251,GFT002,Ceramic mug floral,Kitchen,2,2025-10-25 08:50:23,7.13,0.0,4.93,10502.0,United Kingdom,Organic,19.19
INV530251,GFT018,Holiday light string,Seasonal,-3,2025-10-25 08:50:23,15.74,0.0,4.76,10502.0,United Kingdom,Marketplace,-42.46
INV530934,GFT010,Glass storage jar,Kitchen,11,2025-10-26 02:51:44,9.66,0.0,6.13,10613.0,United Kingdom,Email,112.39
INV530934,GFT003,Handmade greeting card,Stationery,5,2025-10-26 02:51:44,2.24,0.0,4.22,10613.0,United Kingdom,Marketplace,15.42
INV530934,GFT014,Desk calendar,Stationery,8,2025-10-26 02:51:44,10.59,0.0,2.77,10613.0,United Kingdom,Organic,87.49
INV530934,GFT013,Scented wax melts,Home fragrance,13,2025-10-26 02:51:44,4.14,0.0,2.47,10613.0,United Kingdom,Organic,56.29
INV531420,GFT018,Holiday light string,Seasonal,11,2025-10-26 09:07:31,12.3,0.0,5.55,10461.0,Austria,Organic,140.85
INV531420,GFT011,Wooden ornament,Seasonal,4,2025-10-26 09:07:31,3.68,0.0,4.59,10461.0,Austria,Referral,19.31
INV531203,GFT016,Kitchen apron,Kitchen,5,2025-10-26 23:00:05,12.3,0.0,3.73,10641.0,United Kingdom,Organic,65.23
INV531203,GFT003,Handmade greeting card,Stationery,13,2025-10-26 23:00:05,2.13,0.0,2.91,10641.0,United Kingdom,Email,30.6
INV531203,GFT017,Ribbon roll,Packaging,10,2025-10-26 23:00:05,1.69,0.15,6.22,10641.0,United Kingdom,Organic,20.58
INV531203,GFT001,Decorative candle set,Home decor,6,2025-10-26 23:00:05,7.26,0.05,2.32,10641.0,United Kingdom,Organic,43.7
INV530631,GFT006,Gift bag medium,Packaging,4,2025-10-27 04:22:20,1.19,0.2,3.61,10012.0,United Kingdom,Organic,7.42
INV530631,GFT020,Room spray lavender,Home fragrance,10,2025-10-27 04:22:20,8.32,0.2,5.19,10012.0,United Kingdom,Organic,71.75
INV530938,GFT011,Wooden ornament,Seasonal,8,2025-10-27 11:59:45,3.76,0.15,1.95,10064.0,Poland,Organic,27.52
INV530938,GFT006,Gift bag medium,Packaging,6,2025-10-27 11:59:45,1.27,0.1,1.81,10064.0,Poland,Email,8.67
INV530938,GFT012,Premium hamper box,Packaging,5,2025-10-27 11:59:45,22.21,0.15,2.89,10064.0,Poland,Organic,97.28
INV530938,GFT008,Notebook botanical,Stationery,13,2025-10-27 11:59:45,5.94,0.05,7.06,10064.0,Poland,Organic,80.42
INV530011,GFT009,Decorative pillow cover,Home decor,9,2025-10-27 17:54:14,12.65,0.0,4.96,10660.0,United Kingdom,Ads,118.81
INV530011,GFT019,Porcelain plate,Kitchen,10,2025-10-27 17:54:14,9.6,0.05,2.56,10660.0,United Kingdom,Marketplace,93.76
INV530352,GFT012,Premium hamper box,Packaging,13,2025-10-27 19:23:08,19.95,0.05,3.65,10433.0,France,Email,250.03
INV530352,GFT005,Tea towel cotton,Kitchen,5,2025-10-27 19:23:08,4.36,0.0,4.46,10433.0,France,Ads,26.26
INV530352,GFT018,Holiday light string,Seasonal,9,2025-10-27 19:23:08,13.19,0.0,4.07,10433.0,France,Ads,122.78
INV530352,GFT013,Scented wax melts,Home fragrance,7,2025-10-27 19:23:08,4.76,0.0,1.44,10433.0,France,Ads,34.76
INV530352,GFT010,Glass storage jar,Kitchen,4,2025-10-27 19:23:08,8.55,0.1,6.46,10433.0,France,Organic,37.24
INV531444,GFT015,Mini plant pot,Home decor,10,2025-10-29 11:06:43,7.81,0.0,2.37,10690.0,Germany,Referral,80.47
INV531444,GFT005,Tea towel cotton,Kitchen,12,2025-10-29 11:06:43,4.69,0.0,6.79,10690.0,Germany,Organic,63.07
INV531444,GFT009,Decorative pillow cover,Home decor,8,2025-10-29 11:06:43,11.97,0.0,5.24,10690.0,Germany,Ads,101.0
INV531444,GFT002,Ceramic mug floral,Kitchen,10,2025-10-29 11:06:43,5.53,0.0,4.99,10690.0,Germany,Email,60.29
INV531444,GFT007,Aroma diffuser,Home fragrance,5,2025-10-29 11:06:43,14.83,0.0,2.33,10690.0,Germany,Email,76.48
INV530600,GFT016,Kitchen apron,Kitchen,13,2025-10-29 12:48:50,10.14,0.2,2.05,10467.0,United Kingdom,Marketplace,107.51
INV530600,GFT015,Mini plant pot,Home decor,5,2025-10-29 12:48:50,7.51,0.2,5.57,10467.0,United Kingdom,Organic,35.61
INV530600,GFT017,Ribbon roll,Packaging,6,2025-10-29 12:48:50,2.32,0.0,4.26,10467.0,United Kingdom,Ads,18.18
INV530600,GFT020,Room spray lavender,Home fragrance,9,2025-10-29 12:48:50,7.04,0.0,6.7,10467.0,United Kingdom,Email,70.06
INV530870,GFT010,Glass storage jar,Kitchen,10,2025-10-30 01:16:38,9.88,0.05,2.59,10437.0,France,Email,96.45
INV530870,GFT006,Gift bag medium,Packaging,8,2025-10-30 01:16:38,1.16,0.05,3.55,10437.0,France,Ads,12.37
INV530870,GFT003,Handmade greeting card,Stationery,2,2025-10-30 01:16:38,2.51,0.0,4.01,10437.0,France,Organic,9.03
INV530870,GFT015,Mini plant pot,Home decor,5,2025-10-30 01:16:38,7.18,0.05,4.24,10437.0,France,Organic,38.34
INV530630,GFT002,Ceramic mug floral,Kitchen,4,2025-10-31 03:18:48,6.33,0.0,4.95,10613.0,United Kingdom,Referral,30.27
INV530630,GFT017,Ribbon roll,Packaging,10,2025-10-31 03:18:48,2.66,0.0,5.88,10613.0,United Kingdom,Marketplace,32.48
INV530630,GFT004,Vintage photo frame,Home decor,6,2025-10-31 03:18:48,12.25,0.0,5.44,10613.0,United Kingdom,Marketplace,78.94
INV530630,GFT016,Kitchen apron,Kitchen,15,2025-10-31 03:18:48,13.08,0.0,5.87,,United Kingdom,Email,202.07
INV530630,GFT003,Handmade greeting card,Stationery,9,2025-10-31 03:18:48,2.46,0.0,3.83,10613.0,United Kingdom,Organic,25.97
INV530271,GFT018,Holiday light string,Seasonal,14,2025-10-31 07:44:50,17.09,0.05,5.17,10442.0,France,Email,232.47
INV530271,GFT006,Gift bag medium,Packaging,8,2025-10-31 07:44:50,1.25,0.0,5.27,10442.0,France,Marketplace,15.27
INV530271,GFT001,Decorative candle set,Home decor,8,2025-10-31 07:44:50,8.93,0.1,6.61,10442.0,France,Email,70.91
INV530271,GFT005,Tea towel cotton,Kitchen,10,2025-10-31 07:44:50,4.65,0.0,5.74,10442.0,France,Organic,52.24
INV530271,GFT007,Aroma diffuser,Home fragrance,13,2025-10-31 07:44:50,17.69,0.0,2.8,10442.0,France,Email,232.77
INV531113,GFT020,Room spray lavender,Home fragrance,9,2025-10-31 19:31:27,7.75,0.0,5.93,10080.0,Sweden,Email,75.68
INV531113,GFT019,Porcelain plate,Kitchen,9,2025-10-31 19:31:27,9.47,0.15,6.74,10080.0,Sweden,Organic,79.19
INV531113,GFT016,Kitchen apron,Kitchen,144,2025-10-31 19:31:27,13.46,0.1,3.99,10080.0,Sweden,Organic,1748.41
INV531113,GFT001,Decorative candle set,Home decor,6,2025-10-31 19:31:27,6.94,0.0,3.93,10080.0,Sweden,Ads,45.57
INV531113,GFT009,Decorative pillow cover,Home decor,7,2025-10-31 19:31:27,8.31,0.0,5.66,10080.0,Sweden,Organic,63.83
INV530409,GFT014,Desk calendar,Stationery,7,2025-10-31 23:16:13,9.14,0.0,7.46,10164.0,Germany,Ads,71.44
INV530409,GFT003,Handmade greeting card,Stationery,6,2025-10-31 23:16:13,2.44,0.0,4.72,10164.0,Germany,Ads,19.36
INV530409,GFT015,Mini plant pot,Home decor,2,2025-10-31 23:16:13,7.0,0.0,5.35,10164.0,Germany,Organic,19.35
INV531358,GFT004,Vintage photo frame,Home decor,6,2025-11-01 03:35:17,14.11,0.0,4.73,10243.0,Portugal,Organic,89.39
INV531358,GFT005,Tea towel cotton,Kitchen,8,2025-11-01 03:35:17,4.82,0.05,5.39,10243.0,Portugal,Ads,42.02
INV531358,GFT009,Decorative pillow cover,Home decor,5,2025-11-01 03:35:17,10.76,0.15,5.4,10243.0,Portugal,Organic,51.13
INV531358,GFT007,Aroma diffuser,Home fragrance,7,2025-11-01 03:35:17,14.41,0.05,2.36,10243.0,Portugal,Organic,98.19
INV531358,GFT008,Notebook botanical,Stationery,8,2025-11-01 03:35:17,6.38,0.0,4.15,10243.0,Portugal,Organic,55.19
INV530622,GFT006,Gift bag medium,Packaging,7,2025-11-01 11:36:44,1.35,0.0,5.4,10195.0,Portugal,Email,14.85
INV530622,GFT014,Desk calendar,Stationery,7,2025-11-01 11:36:44,8.96,0.0,3.76,10195.0,Portugal,Ads,66.48
INV530622,GFT018,Holiday light string,Seasonal,6,2025-11-01 11:36:44,17.35,0.05,4.91,10195.0,Portugal,Ads,103.81
INV530622,GFT020,Room spray lavender,Home fragrance,9,2025-11-01 11:36:44,7.56,0.0,4.83,10195.0,Portugal,Referral,72.87
INV530622,GFT003,Handmade greeting card,Stationery,8,2025-11-01 11:36:44,2.59,0.15,4.39,10195.0,Portugal,Organic,22.0
INV530789,GFT009,Decorative pillow cover,Home decor,13,2025-11-01 18:50:35,9.52,0.0,3.66,10271.0,Canada,Organic,127.42
INV530906,GFT003,Handmade greeting card,Stationery,4,2025-11-02 22:46:51,2.64,0.0,1.95,10698.0,Germany,Organic,12.51
INV530906,GFT009,Decorative pillow cover,Home decor,9,2025-11-02 22:46:51,9.31,0.0,3.04,10698.0,Germany,Email,86.83
INV531524,GFT004,,Home decor,6,2025-11-03 14:38:19,13.28,0.05,3.42,10355.0,Switzerland,Email,79.12
INV531524,GFT019,Porcelain plate,Kitchen,3,2025-11-03 14:38:19,10.92,0.05,4.33,10355.0,Switzerland,Marketplace,35.45
INV531524,GFT013,Scented wax melts,Home fragrance,11,2025-11-03 14:38:19,5.75,0.0,6.34,10355.0,Switzerland,Email,69.59
INV530267,GFT017,Ribbon roll,Packaging,5,2025-11-05 11:52:28,2.08,0.05,6.35,10385.0,United Kingdom,Organic,16.23
INV530267,GFT007,Aroma diffuser,Home fragrance,7,2025-11-05 11:52:28,16.7,0.0,3.5,10385.0,United Kingdom,Ads,120.4
INV530267,GFT012,Premium hamper box,Packaging,5,2025-11-05 11:52:28,20.96,0.2,1.71,10385.0,United Kingdom,Ads,85.55
INV530267,GFT018,Holiday light string,Seasonal,8,2025-11-05 11:52:28,13.14,0.0,4.59,10385.0,United Kingdom,Email,109.71
INV530964,GFT003,Handmade greeting card,Stationery,10,2025-11-06 03:29:58,2.35,0.15,6.7,10708.0,Germany,Email,26.67
INV530964,GFT010,Glass storage jar,Kitchen,7,2025-11-06 03:29:58,6.69,0.1,3.49,10708.0,Germany,Ads,45.64
INV531057,GFT013,Scented wax melts,Home fragrance,8,2025-11-06 08:54:06,4.18,0.05,4.21,10157.0,United Kingdom,Organic,35.98
INV531057,GFT019,Porcelain plate,Kitchen,6,2025-11-06 08:54:06,11.87,0.05,4.78,10157.0,United Kingdom,Organic,72.44
INV531057,GFT009,Decorative pillow cover,Home decor,6,2025-11-06 08:54:06,10.43,0.05,2.68,10157.0,United Kingdom,Referral,62.13
INV531057,GFT011,Wooden ornament,Seasonal,4,2025-11-06 08:54:06,3.6,0.0,0.97,10157.0,United Kingdom,Ads,15.37
INV531057,GFT008,Notebook botanical,Stationery,7,2025-11-06 08:54:06,6.38,0.0,4.89,10157.0,United Kingdom,Ads,49.55
INV531677,GFT007,Aroma diffuser,Home fragrance,8,2025-11-06 10:33:33,16.09,0.2,3.98,10444.0,United Kingdom,Ads,106.96
INV531677,GFT004,Vintage photo frame,Home decor,5,2025-11-06 10:33:33,14.33,0.15,4.01,10444.0,United Kingdom,Email,64.91
INV530525,GFT014,Desk calendar,Stationery,10,2025-11-06 23:16:25,8.58,0.0,2.75,10690.0,Germany,Organic,88.55
INV530525,GFT013,Scented wax melts,Home fragrance,126,2025-11-06 23:16:25,4.81,0.15,4.12,10690.0,Germany,Marketplace,519.27
INV530525,GFT020,Room spray lavender,Home fragrance,4,2025-11-06 23:16:25,7.51,0.15,3.46,10690.0,Germany,Email,28.99
INV531475,GFT006,Gift bag medium,Packaging,136,2025-11-07 04:31:46,1.14,0.0,5.41,10573.0,France,Organic,160.45
INV531475,GFT003,Handmade greeting card,Stationery,1,2025-11-07 04:31:46,2.86,0.05,4.48,10573.0,France,Email,7.2
INV531475,GFT009,Decorative pillow cover,Home decor,7,2025-11-07 04:31:46,11.94,0.05,6.45,10573.0,France,Marketplace,85.85
INV531475,GFT020,Room spray lavender,Home fragrance,6,2025-11-07 04:31:46,7.75,0.0,2.55,10573.0,France,Organic,49.05
INV531783,GFT015,Mini plant pot,Home decor,8,2025-11-07 16:52:33,5.2,0.2,1.69,10683.0,United Kingdom,Marketplace,34.97
INV531783,GFT009,Decorative pillow cover,Home decor,5,2025-11-07 16:52:33,8.73,0.0,3.56,10683.0,United Kingdom,Organic,47.21
INV531783,GFT020,Room spray lavender,Home fragrance,10,2025-11-07 16:52:33,8.17,0.15,4.2,10683.0,United Kingdom,Email,73.65
INV531783,GFT013,Scented wax melts,Home fragrance,-6,2025-11-07 16:52:33,5.42,0.0,6.84,10683.0,United Kingdom,Ads,-25.68
INV531783,GFT011,Wooden ornament,Seasonal,4,2025-11-07 16:52:33,3.77,0.0,5.73,10683.0,United Kingdom,Email,20.81
INV531533,GFT005,Tea towel cotton,Kitchen,7,2025-11-07 23:49:08,18.51,0.0,3.84,10480.0,Australia,Marketplace,133.41
INV531533,GFT014,Desk calendar,Stationery,6,2025-11-07 23:49:08,10.09,0.0,3.53,10480.0,Australia,Email,64.07
INV531533,GFT002,Ceramic mug floral,Kitchen,7,2025-11-07 23:49:08,5.11,0.0,6.15,10480.0,Australia,Referral,41.92
INV531533,GFT015,Mini plant pot,Home decor,7,2025-11-07 23:49:08,6.83,0.05,4.57,10480.0,Australia,Organic,49.99
INV531533,GFT006,Gift bag medium,Packaging,3,2025-11-07 23:49:08,1.16,0.1,5.22,10480.0,Australia,Organic,8.35
INV530756,GFT004,Vintage photo frame,Home decor,9,2025-11-08 03:36:56,13.49,0.15,4.58,,France,Organic,107.78
INV530756,GFT007,Aroma diffuser,Home fragrance,8,2025-11-08 03:36:56,15.13,0.0,4.21,10369.0,France,Email,125.25
INV530093,GFT012,Premium hamper box,Packaging,8,2025-11-08 11:38:59,18.29,0.0,3.66,10050.0,Spain,Organic,149.98
INV530093,GFT009,Decorative pillow cover,Home decor,5,2025-11-08 11:38:59,10.42,0.0,6.21,10050.0,Spain,Email,58.31
INV530093,GFT008,Notebook botanical,Stationery,5,2025-11-08 11:38:59,5.47,0.0,2.47,10050.0,Spain,Organic,29.82
INV530093,GFT006,Gift bag medium,Packaging,5,2025-11-08 11:38:59,1.26,0.05,2.76,10050.0,Spain,Referral,8.74
INV530093,GFT016,Kitchen apron,Kitchen,13,2025-11-08 11:38:59,13.94,0.0,5.62,10050.0,Spain,Organic,186.84
INV531043,GFT019,Porcelain plate,Kitchen,4,2025-11-08 20:55:18,10.03,0.0,5.94,10325.0,United Kingdom,Organic,46.06
INV531043,GFT014,Desk calendar,Stationery,-7,2025-11-08 20:55:18,8.86,0.0,3.32,10325.0,United Kingdom,Ads,-58.7
INV530722,GFT020,Room spray lavender,Home fragrance,8,2025-11-08 23:53:31,5.97,0.0,4.64,10118.0,EIRE,Marketplace,52.4
INV530722,GFT017,Ribbon roll,Packaging,12,2025-11-08 23:53:31,2.49,0.0,4.6,10118.0,EIRE,Email,34.48
INV530722,GFT009,Decorative pillow cover,Home decor,12,2025-11-08 23:53:31,12.42,0.0,7.66,10118.0,EIRE,Organic,156.7
INV530722,GFT007,Aroma diffuser,Home fragrance,12,2025-11-08 23:53:31,17.88,0.0,3.81,10118.0,EIRE,Marketplace,218.37
INV531414,GFT002,Ceramic mug floral,Kitchen,11,2025-11-09 01:07:07,6.15,0.0,4.22,10474.0,Switzerland,Email,71.87
INV531414,GFT017,Ribbon roll,Packaging,11,2025-11-09 01:07:07,2.16,0.05,3.1,10474.0,Switzerland,Ads,25.67
INV531414,GFT008,Notebook botanical,Stationery,7,2025-11-09 01:07:07,5.64,0.05,4.43,,Switzerland,Email,41.94
INV531414,GFT001,Decorative candle set,Home decor,13,2025-11-09 01:07:07,9.64,0.0,4.55,10474.0,Switzerland,Marketplace,129.87
INV531414,GFT014,Desk calendar,Stationery,9,2025-11-09 01:07:07,9.62,0.0,4.52,10474.0,Switzerland,Email,91.1
INV530597,GFT019,Porcelain plate,Kitchen,-1,2025-11-09 05:40:16,13.45,0.1,3.3,10152.0,Germany,Organic,-8.8
INV531722,GFT014,Desk calendar,Stationery,10,2025-11-09 09:30:16,10.15,0.05,3.72,10523.0,United Kingdom,Organic,100.14
INV531722,GFT009,Decorative pillow cover,Home decor,3,2025-11-09 09:30:16,9.93,0.05,5.1,10523.0,United Kingdom,Email,33.4
INV531722,GFT003,Handmade greeting card,Stationery,3,2025-11-09 09:30:16,2.54,0.0,4.5,10523.0,United Kingdom,Marketplace,12.12
INV530865,GFT018,Holiday light string,Seasonal,10,2025-11-09 14:37:08,15.98,0.0,3.4,10285.0,United Kingdom,Marketplace,163.2
INV530865,GFT007,Aroma diffuser,Home fragrance,10,2025-11-09 14:37:08,16.23,0.0,5.52,10285.0,United Kingdom,Ads,167.82
INV530865,GFT010,Glass storage jar,Kitchen,10,2025-11-09 14:37:08,9.27,0.05,2.66,10285.0,United Kingdom,Organic,90.72
INV530865,GFT020,Room spray lavender,Home fragrance,5,2025-11-09 14:37:08,7.8,0.0,3.3,10285.0,United Kingdom,Ads,42.3
INV531307,GFT017,Ribbon roll,Packaging,13,2025-11-09 19:36:57,2.37,0.0,2.01,10195.0,Portugal,Marketplace,32.82
